system:index,analysis_area_km2,buffer_radius_m,built_percent_5km2,lat,lon,pervious_percent_5km2,recharge_recommended,.geo
164,5,1262,0.0,24.325111269406033,69.97532008537254,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.97532008537254,24.325111269406033]}"
165,5,1262,0.06069112587555873,24.325111269406033,70.02532031408664,99.93930887412444,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.02532031408664,24.325111269406033]}"
166,5,1262,0.0,24.325111269406033,70.07532054280072,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.07532054280072,24.325111269406033]}"
167,5,1262,0.0,24.325111269406033,70.12532077151482,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.12532077151482,24.325111269406033]}"
168,5,1262,0.0,24.325111269406033,70.17532100022892,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.17532100022892,24.325111269406033]}"
169,5,1262,2.2074733372599376,24.325111269406033,70.57532282994165,97.79252666274006,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.57532282994165,24.325111269406033]}"
170,5,1262,2.671251169198886,24.325111269406033,70.62532305865575,97.32874883080112,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.62532305865575,24.325111269406033]}"
171,5,1262,0.6050738356683077,24.325111269406033,70.67532328736984,99.3949261643317,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.67532328736984,24.325111269406033]}"
172,5,1262,3.5691281153484056,24.325111269406033,70.72532351608393,96.4308718846516,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.72532351608393,24.325111269406033]}"
173,5,1262,2.288044627126055,24.325111269406033,70.77532374479803,97.71195537287394,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.77532374479803,24.325111269406033]}"
174,5,1262,0.31770734314989435,24.325111269406033,70.82532397351211,99.68229265685011,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.82532397351211,24.325111269406033]}"
175,5,1262,0.0825732624040382,24.325111269406033,70.87532420222621,99.91742673759596,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.87532420222621,24.325111269406033]}"
176,5,1262,1.8344890984322946,24.375111498120123,67.5753091070961,98.1655109015677,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.5753091070961,24.375111498120123]}"
177,5,1262,5.5289443649365,24.375111498120123,67.62530933581019,94.4710556350635,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.62530933581019,24.375111498120123]}"
178,5,1262,3.1503825313104694,24.375111498120123,67.67530956452428,96.84961746868953,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.67530956452428,24.375111498120123]}"
179,5,1262,0.45434496708105954,24.375111498120123,67.72530979323838,99.54565503291894,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.72530979323838,24.375111498120123]}"
180,5,1262,10.407252508898031,24.375111498120123,67.77531002195246,89.59274749110197,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.77531002195246,24.375111498120123]}"
181,5,1262,11.830375633086136,24.375111498120123,67.82531025066656,88.16962436691387,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.82531025066656,24.375111498120123]}"
182,5,1262,1.0155484956056031,24.375111498120123,67.87531047938066,98.9844515043944,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.87531047938066,24.375111498120123]}"
183,5,1262,1.9435705037070792,24.375111498120123,67.92531070809474,98.05642949629292,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.92531070809474,24.375111498120123]}"
184,5,1262,9.15518698428303,24.375111498120123,67.97531093680884,90.84481301571697,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.97531093680884,24.375111498120123]}"
185,5,1262,2.3273971645762526,24.375111498120123,68.02531116552294,97.67260283542375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.02531116552294,24.375111498120123]}"
186,5,1262,5.9975301971927575,24.375111498120123,68.07531139423702,94.00246980280724,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.07531139423702,24.375111498120123]}"
187,5,1262,4.015974356362331,24.375111498120123,68.12531162295112,95.98402564363766,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.12531162295112,24.375111498120123]}"
188,5,1262,1.7625422110973015,24.375111498120123,68.17531185166521,98.2374577889027,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17531185166521,24.375111498120123]}"
189,5,1262,6.575396348773943,24.375111498120123,68.2253120803793,93.42460365122605,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2253120803793,24.375111498120123]}"
190,5,1262,2.3188972520626305,24.375111498120123,68.2753123090934,97.68110274793737,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2753123090934,24.375111498120123]}"
191,5,1262,0.0,24.375111498120123,68.32531253780749,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.32531253780749,24.375111498120123]}"
192,5,1262,0.005515210409602783,24.375111498120123,68.37531276652157,99.9944847895904,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.37531276652157,24.375111498120123]}"
193,5,1262,6.207064356963859,24.375111498120123,68.42531299523567,93.79293564303615,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.42531299523567,24.375111498120123]}"
194,5,1262,0.0,24.375111498120123,68.47531322394977,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.47531322394977,24.375111498120123]}"
195,5,1262,0.0,24.375111498120123,68.52531345266385,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.52531345266385,24.375111498120123]}"
196,5,1262,0.0,24.375111498120123,68.57531368137795,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.57531368137795,24.375111498120123]}"
197,5,1262,0.0,24.375111498120123,68.62531391009205,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.62531391009205,24.375111498120123]}"
198,5,1262,0.0,24.375111498120123,68.72531436752023,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.72531436752023,24.375111498120123]}"
199,5,1262,4.548515853598207,24.375111498120123,68.77531459623432,95.4514841464018,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.77531459623432,24.375111498120123]}"
200,5,1262,2.6767491835152613,24.375111498120123,68.8253148249484,97.32325081648474,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.8253148249484,24.375111498120123]}"
201,5,1262,3.5599565733053304,24.375111498120123,68.8753150536625,96.44004342669467,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.8753150536625,24.375111498120123]}"
202,5,1262,5.679912275895481,24.375111498120123,68.9253152823766,94.32008772410452,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.9253152823766,24.375111498120123]}"
203,5,1262,3.550582528485507,24.375111498120123,68.97531551109068,96.4494174715145,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.97531551109068,24.375111498120123]}"
204,5,1262,9.350076791194333,24.375111498120123,69.02531573980478,90.64992320880566,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.02531573980478,24.375111498120123]}"
205,5,1262,5.962413116586478,24.375111498120123,69.07531596851888,94.03758688341352,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.07531596851888,24.375111498120123]}"
206,5,1262,1.3244363256702192,24.375111498120123,69.12531619723296,98.67556367432978,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.12531619723296,24.375111498120123]}"
207,5,1262,0.4070000490239901,24.375111498120123,69.17531642594706,99.59299995097601,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.17531642594706,24.375111498120123]}"
208,5,1262,2.091136030397229,24.375111498120123,69.22531665466116,97.90886396960278,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.22531665466116,24.375111498120123]}"
209,5,1262,0.7637232673606013,24.375111498120123,69.27531688337525,99.2362767326394,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.27531688337525,24.375111498120123]}"
210,5,1262,0.8017306643198573,24.375111498120123,69.32531711208934,99.19826933568014,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.32531711208934,24.375111498120123]}"
211,5,1262,1.1827350699829735,24.375111498120123,69.37531734080343,98.81726493001703,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37531734080343,24.375111498120123]}"
212,5,1262,2.6454570621941413,24.375111498120123,69.42531756951753,97.35454293780586,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.42531756951753,24.375111498120123]}"
213,5,1262,0.28679079656756545,24.375111498120123,69.47531779823161,99.71320920343244,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.47531779823161,24.375111498120123]}"
214,5,1262,0.8769184551268405,24.375111498120123,69.52531802694571,99.12308154487316,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.52531802694571,24.375111498120123]}"
215,5,1262,2.9322509976574462,24.375111498120123,69.57531825565981,97.06774900234255,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.57531825565981,24.375111498120123]}"
216,5,1262,0.0,24.375111498120123,69.62531848437389,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.62531848437389,24.375111498120123]}"
217,5,1262,0.9008158168694436,24.375111498120123,69.67531871308799,99.09918418313056,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.67531871308799,24.375111498120123]}"
218,5,1262,0.21325469488357435,24.375111498120123,69.72531894180209,99.78674530511643,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.72531894180209,24.375111498120123]}"
219,5,1262,0.023899245108278677,24.375111498120123,69.77531917051617,99.97610075489172,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.77531917051617,24.375111498120123]}"
220,5,1262,0.6305718446373065,24.375111498120123,69.82531939923027,99.3694281553627,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.82531939923027,24.375111498120123]}"
221,5,1262,1.720745647796068,24.375111498120123,69.87531962794436,98.27925435220394,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.87531962794436,24.375111498120123]}"
222,5,1262,0.05515198878792511,24.375111498120123,69.92531985665845,99.94484801121207,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.92531985665845,24.375111498120123]}"
223,5,1262,0.0018384025420997785,24.375111498120123,69.97532008537254,99.9981615974579,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.97532008537254,24.375111498120123]}"
224,5,1262,1.9192932225417643,24.375111498120123,70.02532031408664,98.08070677745823,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.02532031408664,24.375111498120123]}"
225,5,1262,0.0,24.375111498120123,70.07532054280072,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.07532054280072,24.375111498120123]}"
226,5,1262,0.0,24.375111498120123,70.12532077151482,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.12532077151482,24.375111498120123]}"
227,5,1262,0.23538724626480456,24.375111498120123,70.17532100022892,99.7646127537352,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.17532100022892,24.375111498120123]}"
228,5,1262,0.0509489833922319,24.375111498120123,70.225321228943,99.94905101660777,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.225321228943,24.375111498120123]}"
229,5,1262,0.0,24.375111498120123,70.2753214576571,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2753214576571,24.375111498120123]}"
230,5,1262,2.0314358342036916,24.375111498120123,70.37532191508528,97.96856416579631,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37532191508528,24.375111498120123]}"
231,5,1262,0.13788026024006958,24.375111498120123,70.62532305865575,99.86211973975993,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.62532305865575,24.375111498120123]}"
232,5,1262,6.6568450467025615,24.375111498120123,70.67532328736984,93.34315495329744,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.67532328736984,24.375111498120123]}"
233,5,1262,5.893882502863222,24.375111498120123,70.72532351608393,94.10611749713678,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.72532351608393,24.375111498120123]}"
234,5,1262,3.395891680114041,24.375111498120123,70.77532374479803,96.60410831988595,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.77532374479803,24.375111498120123]}"
235,5,1262,0.0,24.375111498120123,70.82532397351211,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.82532397351211,24.375111498120123]}"
236,5,1262,1.0313443465957204,24.375111498120123,70.87532420222621,98.96865565340428,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.87532420222621,24.375111498120123]}"
237,5,1262,0.05766807298230235,24.375111498120123,70.92532443094031,99.9423319270177,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.92532443094031,24.375111498120123]}"
238,5,1262,0.0055152076262993364,24.375111498120123,70.97532465965439,99.9944847923737,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.97532465965439,24.375111498120123]}"
239,5,1262,0.0,24.375111498120123,71.02532488836849,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.02532488836849,24.375111498120123]}"
240,5,1262,0.0,24.425111726834217,67.27530773481155,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.27530773481155,24.425111726834217]}"
241,5,1262,0.1501089945824631,24.425111726834217,67.525308878382,99.84989100541753,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.525308878382,24.425111726834217]}"
242,5,1262,11.244516615777513,24.425111726834217,67.5753091070961,88.75548338422249,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.5753091070961,24.425111726834217]}"
243,5,1262,1.0397255513698282,24.425111726834217,67.62530933581019,98.96027444863017,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.62530933581019,24.425111726834217]}"
244,5,1262,10.844098664358837,24.425111726834217,67.67530956452428,89.15590133564116,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.67530956452428,24.425111726834217]}"
245,5,1262,1.2350454913971725,24.425111726834217,67.72530979323838,98.76495450860283,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.72530979323838,24.425111726834217]}"
246,5,1262,6.391400273344651,24.425111726834217,67.77531002195246,93.60859972665534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.77531002195246,24.425111726834217]}"
247,5,1262,5.856450007815519,24.425111726834217,67.82531025066656,94.14354999218448,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.82531025066656,24.425111726834217]}"
248,5,1262,5.547806908750181,24.425111726834217,67.87531047938066,94.45219309124982,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.87531047938066,24.425111726834217]}"
249,5,1262,1.6101027820398546,24.425111726834217,67.92531070809474,98.38989721796014,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.92531070809474,24.425111726834217]}"
250,5,1262,2.081030537789391,24.425111726834217,67.97531093680884,97.91896946221061,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.97531093680884,24.425111726834217]}"
251,5,1262,3.938714011813707,24.425111726834217,68.02531116552294,96.0612859881863,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.02531116552294,24.425111726834217]}"
252,5,1262,3.0988584154539267,24.425111726834217,68.07531139423702,96.90114158454607,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.07531139423702,24.425111726834217]}"
253,5,1262,6.605923585450769,24.425111726834217,68.12531162295112,93.39407641454923,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.12531162295112,24.425111726834217]}"
254,5,1262,3.2926314351197146,24.425111726834217,68.17531185166521,96.70736856488028,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17531185166521,24.425111726834217]}"
255,5,1262,0.04226646248085762,24.425111726834217,68.2253120803793,99.95773353751915,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2253120803793,24.425111726834217]}"
256,5,1262,0.11141334603608835,24.425111726834217,68.2753123090934,99.88858665396391,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2753123090934,24.425111726834217]}"
257,5,1262,0.28667710321218876,24.425111726834217,68.32531253780749,99.71332289678782,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.32531253780749,24.425111726834217]}"
258,5,1262,3.6588034036265373,24.425111726834217,68.37531276652157,96.34119659637346,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.37531276652157,24.425111726834217]}"
